trip_id,start_time,end_time,headway_secs,exact_times
7F-R05,16:00:00,20:00:00,300,0
7F-R06,06:00:00,09:00:00,300,0
7F-R06,16:00:00,20:00:00,300,0
8-R07,05:00:00,06:00:00,600,0
8-R07,06:00:00,09:00:00,300,0
8-R07,09:00:00,16:00:00,600,0
8-R07,16:00:00,20:00:00,300,0
8-R07,20:00:00,22:00:00,600,0
8-R04,05:00:00,06:00:00,600,0
8-R04,06:00:00,09:00:00,300,0
8-R04,09:00:00,16:00:00,600,0
8-R04,16:00:00,20:00:00,300,0
8-R04,20:00:00,22:00:00,600,0
14A-R01,05:00:00,06:00:00,1200,0
14A-R01,06:00:00,09:00:00,600,0
14A-R01,09:00:00,16:00:00,1200,0
14A-R01,16:00:00,20:00:00,600,0
14A-R01,20:00:00,22:00:00,1200,0
14A-R02,05:00:00,06:00:00,1200,0
14A-R02,06:00:00,09:00:00,600,0
14A-R02,09:00:00,16:00:00,1200,0
14A-R02,16:00:00,20:00:00,600,0
14A-R02,20:00:00,22:00:00,1200,0
M2-R03,22:00:00,29:00:00,600,0
M2-R04,22:00:00,29:00:00,600,0
M3-R07,22:00:00,29:00:00,600,0
M3-R08,22:00:00,29:00:00,600,0
M6-R05,22:00:00,29:00:00,600,0
M6-R06,22:00:00,29:00:00,600,0
M7-R05,22:00:00,29:00:00,600,0
M7-R06,22:00:00,29:00:00,600,0
M8-R04,22:00:00,29:00:00,600,0
M8-R05,22:00:00,29:00:00,600,0
5C-R09,05:00:00,06:00:00,600,0
5C-R09,06:00:00,09:00:00,300,0
5C-R09,09:00:00,16:00:00,600,0
5C-R09,16:00:00,20:00:00,300,0
5C-R09,20:00:00,22:00:00,600,0
5C-R10,05:00:00,06:00:00,600,0
5C-R10,06:00:00,09:00:00,300,0
5C-R10,09:00:00,16:00:00,600,0
5C-R10,16:00:00,20:00:00,300,0
5C-R10,20:00:00,22:00:00,600,0
4-R10,05:00:00,06:00:00,600,0
4-R10,06:00:00,09:00:00,300,0
4-R10,09:00:00,16:00:00,600,0
4-R10,16:00:00,20:00:00,300,0
4-R10,20:00:00,22:00:00,600,0
4-R11,05:00:00,06:00:00,600,0
4-R11,06:00:00,09:00:00,300,0
4-R11,09:00:00,16:00:00,600,0
4-R11,16:00:00,20:00:00,300,0
4-R11,20:00:00,22:00:00,600,0
4-R10C,11:00:00,16:00:00,600,0
4-R10C,16:00:00,20:00:00,300,0
4-R10C,20:00:00,22:00:00,600,0
4-R11C,11:00:00,16:00:00,600,0
4-R11C,16:00:00,20:00:00,300,0
4-R11C,20:00:00,22:00:00,600,0
M4-R05,22:00:00,29:00:00,600,0
M4-R06,22:00:00,29:00:00,600,0
6Q-R08,05:00:00,06:00:00,1200,0
6Q-R08,06:00:00,09:00:00,600,0
6Q-R08,09:00:00,16:00:00,1200,0
6Q-R08,16:00:00,20:00:00,600,0
6Q-R08,20:00:00,22:00:00,1200,0
6-R03,05:00:00,06:00:00,180,0
6-R03,06:00:00,09:00:00,90,0
6-R03,09:00:00,16:00:00,180,0
6-R03,16:00:00,20:00:00,90,0
6-R03,20:00:00,22:00:00,180,0
6-R04,05:00:00,06:00:00,180,0
6-R04,06:00:00,09:00:00,90,0
6-R04,09:00:00,16:00:00,180,0
6-R04,16:00:00,20:00:00,90,0
6-R04,20:00:00,22:00:00,180,0
8A-R05,05:00:00,10:00:00,600,0
8A-R06,05:00:00,10:00:00,600,0
1A-R11,05:00:00,06:00:00,1200,0
1A-R11,06:00:00,09:00:00,600,0
1A-R11,09:00:00,16:00:00,1200,0
1A-R11,16:00:00,20:00:00,600,0
1A-R11,20:00:00,22:00:00,1200,0
1T-R03,05:00:00,06:00:00,1200,0
1T-R03,06:00:00,09:00:00,600,0
1T-R03,09:00:00,16:00:00,1200,0
1T-R03,16:00:00,20:00:00,600,0
1T-R03,20:00:00,22:00:00,1200,0
1T-R04,05:00:00,06:00:00,1200,0
1T-R04,06:00:00,09:00:00,600,0
1T-R04,09:00:00,16:00:00,1200,0
1T-R04,16:00:00,20:00:00,600,0
1T-R04,20:00:00,22:00:00,1200,0
7D-R16,05:00:00,06:00:00,1200,0
7D-R16,06:00:00,09:00:00,600,0
7D-R16,09:00:00,16:00:00,1200,0
7D-R16,16:00:00,20:00:00,600,0
7D-R16,20:00:00,22:00:00,1200,0
7D-R18,05:00:00,06:00:00,1200,0
7D-R18,06:00:00,09:00:00,600,0
7D-R18,09:00:00,16:00:00,1200,0
7D-R18,16:00:00,20:00:00,600,0
7D-R18,20:00:00,22:00:00,1200,0
9N-R03,05:00:00,06:00:00,300,0
9N-R03,06:00:00,09:00:00,150,0
9N-R03,09:00:00,16:00:00,300,0
9N-R03,16:00:00,20:00:00,150,0
9N-R03,20:00:00,22:00:00,300,0
9N-R04,05:00:00,06:00:00,300,0
9N-R04,06:00:00,09:00:00,150,0
9N-R04,09:00:00,16:00:00,300,0
9N-R04,16:00:00,20:00:00,150,0
9N-R04,20:00:00,22:00:00,300,0
3-R05C,11:00:00,16:00:00,180,0
3-R05C,16:00:00,20:00:00,90,0
3-R05C,20:00:00,22:00:00,180,0
3-R06C,11:00:00,16:00:00,180,0
3-R06C,16:00:00,20:00:00,90,0
3-R06C,20:00:00,22:00:00,180,0
6V-R01,05:00:00,06:00:00,600,0
6V-R01,06:00:00,09:00:00,300,0
6V-R01,09:00:00,16:00:00,600,0
6V-R01,16:00:00,20:00:00,300,0
6V-R01,20:00:00,22:00:00,600,0
6V-R02,05:00:00,06:00:00,600,0
6V-R02,06:00:00,09:00:00,300,0
6V-R02,09:00:00,16:00:00,600,0
6V-R02,16:00:00,20:00:00,300,0
6V-R02,20:00:00,22:00:00,600,0
9A-R05,05:00:00,06:00:00,600,0
9A-R05,06:00:00,09:00:00,300,0
9A-R05,09:00:00,16:00:00,600,0
9A-R05,16:00:00,20:00:00,300,0
9A-R05,20:00:00,22:00:00,600,0
9A-R06,05:00:00,06:00:00,600,0
9A-R06,06:00:00,09:00:00,300,0
9A-R06,09:00:00,16:00:00,600,0
9A-R06,16:00:00,20:00:00,300,0
9A-R06,20:00:00,22:00:00,600,0
JAK.100-R01,05:00:00,06:00:00,600,0
JAK.100-R01,06:00:00,09:00:00,300,0
JAK.100-R01,09:00:00,16:00:00,600,0
JAK.100-R01,16:00:00,20:00:00,300,0
JAK.100-R01,20:00:00,22:00:00,600,0
JAK.100-R03,05:00:00,06:00:00,600,0
JAK.100-R03,06:00:00,09:00:00,300,0
JAK.100-R03,09:00:00,16:00:00,600,0
JAK.100-R03,16:00:00,20:00:00,300,0
JAK.100-R03,20:00:00,22:00:00,600,0
T12-R03,05:00:00,06:00:00,720,0
T12-R02,18:00:00,19:00:00,720,0
7R-R01,05:00:00,06:00:00,1800,0
7T-R01,05:00:00,06:00:00,1800,0
6C-R03,05:00:00,06:00:00,1200,0
6C-R03,06:00:00,09:00:00,600,0
6C-R03,09:00:00,16:00:00,1200,0
6C-R03,16:00:00,20:00:00,600,0
6C-R03,20:00:00,22:00:00,1200,0
6C-R04,05:00:00,06:00:00,1200,0
6C-R04,06:00:00,09:00:00,600,0
6C-R04,09:00:00,16:00:00,1200,0
6C-R04,16:00:00,20:00:00,600,0
6C-R04,20:00:00,22:00:00,1200,0
SH1-R01,05:30:00,10:15:00,600,0
SH1-R02,14:45:00,20:50:00,600,0
JAK.105-R01,05:00:00,06:00:00,600,0
JAK.105-R01,06:00:00,09:00:00,300,0
JAK.105-R01,09:00:00,16:00:00,600,0
JAK.105-R01,16:00:00,20:00:00,300,0
JAK.105-R01,20:00:00,22:00:00,600,0
JAK.105-R02,05:00:00,06:00:00,600,0
JAK.105-R02,06:00:00,09:00:00,300,0
JAK.105-R02,09:00:00,16:00:00,600,0
JAK.105-R02,16:00:00,20:00:00,300,0
JAK.105-R02,20:00:00,22:00:00,600,0
JAK.89-R01,05:00:00,06:00:00,600,0
JAK.89-R01,06:00:00,09:00:00,300,0
JAK.89-R01,09:00:00,16:00:00,600,0
JAK.89-R01,16:00:00,20:00:00,300,0
JAK.89-R01,20:00:00,22:00:00,600,0
JAK.89-R02,05:00:00,06:00:00,600,0
JAK.89-R02,06:00:00,09:00:00,300,0
JAK.89-R02,09:00:00,16:00:00,600,0
JAK.89-R02,16:00:00,20:00:00,300,0
JAK.89-R02,20:00:00,22:00:00,600,0
JAK.90-R01,05:00:00,06:00:00,600,0
JAK.90-R01,06:00:00,09:00:00,300,0
JAK.90-R01,09:00:00,16:00:00,600,0
JAK.90-R01,16:00:00,20:00:00,300,0
JAK.90-R01,20:00:00,22:00:00,600,0
JAK.90-R02,05:00:00,06:00:00,600,0
JAK.90-R02,06:00:00,09:00:00,300,0
JAK.90-R02,09:00:00,16:00:00,600,0
JAK.90-R02,16:00:00,20:00:00,300,0
JAK.90-R02,20:00:00,22:00:00,600,0
7U-R01,05:00:00,06:00:00,1800,0
7V-R01,05:00:00,06:00:00,1200,0
7V-R01,06:00:00,09:00:00,600,0
7V-R01,09:00:00,16:00:00,1200,0
7V-R01,16:00:00,20:00:00,600,0
7V-R02,05:00:00,06:00:00,1200,0
7V-R02,06:00:00,09:00:00,600,0
7V-R02,09:00:00,16:00:00,1200,0
7V-R02,16:00:00,20:00:00,600,0
JAK.87-R01,05:00:00,06:00:00,600,0
JAK.87-R01,06:00:00,09:00:00,300,0
JAK.87-R01,09:00:00,16:00:00,600,0
JAK.87-R01,16:00:00,20:00:00,300,0
JAK.87-R01,20:00:00,22:00:00,600,0
JAK.87-R02,05:00:00,06:00:00,600,0
JAK.87-R02,06:00:00,09:00:00,300,0
JAK.87-R02,09:00:00,16:00:00,600,0
JAK.87-R02,16:00:00,20:00:00,300,0
JAK.87-R02,20:00:00,22:00:00,600,0
JAK.76-R01,05:00:00,06:00:00,600,0
JAK.76-R01,06:00:00,09:00:00,300,0
JAK.76-R01,09:00:00,16:00:00,600,0
JAK.76-R01,16:00:00,20:00:00,300,0
JAK.76-R01,20:00:00,22:00:00,600,0
JAK.76-R02,05:00:00,06:00:00,600,0
JAK.76-R02,06:00:00,09:00:00,300,0
JAK.76-R02,09:00:00,16:00:00,600,0
JAK.76-R02,16:00:00,20:00:00,300,0
JAK.76-R02,20:00:00,22:00:00,600,0
JAK.98-R01,05:00:00,06:00:00,600,0
JAK.98-R01,06:00:00,09:00:00,300,0
JAK.98-R01,09:00:00,16:00:00,600,0
JAK.98-R01,16:00:00,20:00:00,300,0
JAK.98-R01,20:00:00,22:00:00,600,0
JAK.98-R02,05:00:00,06:00:00,600,0
JAK.98-R02,06:00:00,09:00:00,300,0
JAK.98-R02,09:00:00,16:00:00,600,0
JAK.98-R02,16:00:00,20:00:00,300,0
JAK.98-R02,20:00:00,22:00:00,600,0
JAK.108-R03,05:00:00,06:00:00,600,0
JAK.108-R01,06:00:00,09:00:00,300,0
JAK.108-R01,09:00:00,16:00:00,600,0
JAK.108-R01,16:00:00,20:00:00,300,0
JAK.108-R03,20:00:00,22:00:00,600,0
JAK.108-R04,05:00:00,06:00:00,600,0
JAK.108-R02,06:00:00,09:00:00,300,0
JAK.108-R02,09:00:00,16:00:00,600,0
JAK.108-R02,16:00:00,20:00:00,300,0
JAK.108-R04,20:00:00,22:00:00,600,0
7W-R03,05:00:00,06:00:00,1200,0
7W-R01,06:00:00,09:00:00,600,0
7W-R01,09:00:00,16:00:00,1200,0
7W-R03,16:00:00,20:00:00,1200,0
7W-R03,20:00:00,22:00:00,1200,0
7W-R04,05:00:00,06:00:00,1200,0
7W-R02,06:00:00,09:00:00,600,0
7W-R02,09:00:00,16:00:00,1200,0
7W-R04,16:00:00,20:00:00,600,0
7W-R04,20:00:00,22:00:00,1200,0
11Q-R07,05:00:00,06:00:00,1200,0
11Q-R07,06:00:00,09:00:00,600,0
11Q-R07,09:00:00,16:00:00,1200,0
11Q-R07,16:00:00,20:00:00,600,0
11Q-R07,20:00:00,22:00:00,1200,0
11Q-R08,05:00:00,06:00:00,1200,0
11Q-R08,06:00:00,09:00:00,600,0
11Q-R08,09:00:00,16:00:00,1200,0
11Q-R08,16:00:00,20:00:00,600,0
11Q-R08,20:00:00,22:00:00,1200,0
2B-R05,05:00:00,06:00:00,1200,0
2B-R05,06:00:00,09:00:00,600,0
2B-R05,09:00:00,16:00:00,1200,0
2B-R05,16:00:00,20:00:00,600,0
2B-R05,20:00:00,22:00:00,1200,0
2B-R06,05:00:00,06:00:00,1200,0
2B-R06,06:00:00,09:00:00,600,0
2B-R06,09:00:00,16:00:00,1200,0
2B-R06,16:00:00,20:00:00,600,0
2B-R06,20:00:00,22:00:00,1200,0
2E-R05,05:00:00,06:00:00,1200,0
2E-R05,06:00:00,09:00:00,600,0
2E-R05,09:00:00,16:00:00,1200,0
2E-R05,16:00:00,20:00:00,600,0
2E-R05,20:00:00,22:00:00,1200,0
2E-R06,05:00:00,06:00:00,1200,0
2E-R06,06:00:00,09:00:00,600,0
2E-R06,09:00:00,16:00:00,1200,0
2E-R06,16:00:00,20:00:00,600,0
2E-R06,20:00:00,22:00:00,1200,0
M1-R05,22:00:00,29:00:00,600,0
M1-R06,22:00:00,29:00:00,600,0
JAK.102-R01,05:00:00,06:00:00,600,0
JAK.102-R01,06:00:00,09:00:00,300,0
JAK.102-R01,09:00:00,16:00:00,600,0
JAK.102-R01,16:00:00,20:00:00,300,0
JAK.102-R01,20:00:00,22:00:00,600,0
JAK.102-R02,05:00:00,06:00:00,600,0
JAK.102-R02,06:00:00,09:00:00,300,0
JAK.102-R02,09:00:00,16:00:00,600,0
JAK.102-R02,16:00:00,20:00:00,300,0
JAK.102-R02,20:00:00,22:00:00,600,0
S13-R01,06:00:00,09:00:00,1800,0
S13-R02,17:30:00,20:30:00,2400,0
S14-R01,06:00:00,09:15:00,1800,0
S14-R02,17:30:00,20:50:00,2400,0
6T-R03,05:00:00,06:00:00,1200,0
6T-R03,06:00:00,09:00:00,600,0
6T-R03,09:00:00,16:00:00,1200,0
6T-R03,16:00:00,20:00:00,600,0
6T-R03,20:00:00,22:00:00,1200,0
6T-R04,05:00:00,06:00:00,1200,0
6T-R04,06:00:00,09:00:00,600,0
6T-R04,09:00:00,16:00:00,1200,0
6T-R04,16:00:00,20:00:00,600,0
6T-R04,20:00:00,22:00:00,1200,0
8D-R03,05:00:00,06:00:00,1200,0
8D-R03,06:00:00,09:00:00,600,0
8D-R03,09:00:00,16:00:00,1200,0
8D-R03,16:00:00,20:00:00,600,0
8D-R03,20:00:00,22:00:00,1200,0
8D-R04,05:00:00,06:00:00,1200,0
8D-R04,06:00:00,09:00:00,600,0
8D-R04,09:00:00,16:00:00,1200,0
8D-R04,16:00:00,20:00:00,600,0
8D-R04,20:00:00,22:00:00,1200,0
9ST-R03,05:00:00,06:00:00,600,0
9ST-R03,06:00:00,09:00:00,300,0
9ST-R03,09:00:00,16:00:00,600,0
9ST-R03,16:00:00,20:00:00,300,0
9ST-R03,20:00:00,22:00:00,600,0
9ST-R04,05:00:00,06:00:00,600,0
9ST-R04,06:00:00,09:00:00,300,0
9ST-R04,09:00:00,16:00:00,600,0
9ST-R04,16:00:00,20:00:00,300,0
9ST-R04,20:00:00,22:00:00,600,0
3-R13,05:00:00,06:00:00,180,0
3-R13,06:00:00,09:00:00,90,0
3-R13,09:00:00,11:00:00,180,0
3-R14,05:00:00,06:00:00,180,0
3-R14,06:00:00,09:00:00,90,0
3-R14,09:00:00,11:00:00,180,0
6Q-R07,05:00:00,06:00:00,1200,0
6Q-R07,06:00:00,09:00:00,600,0
6Q-R07,09:00:00,16:00:00,1200,0
6Q-R07,16:00:00,20:00:00,600,0
6Q-R07,20:00:00,22:00:00,1200,0
BW9-R05,10:00:00,17:00:00,1200,0
BW9-R06,10:00:00,17:00:00,1200,0
BW1-L02,10:00:00,17:00:00,1200,0
JAK.95-R01,05:00:00,06:00:00,600,0
JAK.95-R01,06:00:00,09:00:00,300,0
JAK.95-R01,09:00:00,16:00:00,600,0
JAK.95-R01,16:00:00,20:00:00,300,0
JAK.95-R01,20:00:00,22:00:00,600,0
JAK.95-R02,05:00:00,06:00:00,600,0
JAK.95-R02,06:00:00,09:00:00,300,0
JAK.95-R02,09:00:00,16:00:00,600,0
JAK.95-R02,16:00:00,20:00:00,300,0
JAK.95-R02,20:00:00,22:00:00,600,0
JAK.93-R01,05:00:00,06:00:00,600,0
JAK.93-R01,06:00:00,09:00:00,300,0
JAK.93-R01,09:00:00,16:00:00,600,0
JAK.93-R01,16:00:00,20:00:00,300,0
JAK.93-R01,20:00:00,22:00:00,600,0
JAK.93-R02,05:00:00,06:00:00,600,0
JAK.93-R02,06:00:00,09:00:00,300,0
JAK.93-R02,09:00:00,16:00:00,600,0
JAK.93-R02,16:00:00,20:00:00,300,0
JAK.93-R02,20:00:00,22:00:00,600,0
M14-R01,22:00:00,29:00:00,600,0
M14-R02,22:00:00,29:00:00,600,0
6W-R03,05:00:00,06:00:00,1200,0
6W-R03,06:00:00,09:00:00,600,0
6W-R03,09:00:00,16:00:00,1200,0
6W-R03,16:00:00,20:00:00,600,0
6W-R03,20:00:00,22:00:00,1200,0
6W-R04,05:00:00,06:00:00,1200,0
6W-R04,06:00:00,09:00:00,600,0
6W-R04,09:00:00,16:00:00,1200,0
6W-R04,16:00:00,20:00:00,600,0
6W-R04,20:00:00,22:00:00,1200,0
JAK.09-R02,05:00:00,06:00:00,600,0
JAK.09-R02,06:00:00,09:00:00,300,0
JAK.09-R02,09:00:00,16:00:00,600,0
JAK.09-R02,16:00:00,20:00:00,300,0
JAK.09-R02,20:00:00,22:00:00,600,0
BW2-L02,10:00:00,17:00:00,1200,0
12C-R01,05:00:00,06:00:00,1200,0
12C-R01,06:00:00,09:00:00,600,0
12C-R01,09:00:00,16:00:00,1200,0
12C-R01,16:00:00,20:00:00,600,0
12C-R01,20:00:00,22:00:00,1200,0
12C-R02,05:00:00,06:00:00,1200,0
12C-R02,06:00:00,09:00:00,600,0
12C-R02,09:00:00,16:00:00,1200,0
12C-R02,16:00:00,20:00:00,600,0
12C-R02,20:00:00,22:00:00,1200,0
10M-R01,05:00:00,06:00:00,1200,0
10M-R01,06:00:00,09:00:00,600,0
10M-R01,09:00:00,16:00:00,1200,0
10M-R01,16:00:00,20:00:00,600,0
10M-R01,20:00:00,22:00:00,1200,0
10M-R02,05:00:00,06:00:00,1200,0
10M-R02,06:00:00,09:00:00,600,0
10M-R02,09:00:00,16:00:00,1200,0
10M-R02,16:00:00,20:00:00,600,0
10M-R02,20:00:00,22:00:00,1200,0
3D-R03,05:00:00,06:00:00,1200,0
3D-R03,06:00:00,09:00:00,600,0
3D-R03,09:00:00,16:00:00,1200,0
3D-R03,16:00:00,20:00:00,600,0
3D-R03,20:00:00,22:00:00,1200,0
3D-R04,05:00:00,06:00:00,1200,0
3D-R04,06:00:00,09:00:00,600,0
3D-R04,09:00:00,16:00:00,1200,0
3D-R04,16:00:00,20:00:00,600,0
3D-R04,20:00:00,22:00:00,1200,0
