trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,shape_dist_traveled
JAK.112-R02,5:30:05,5:30:15,B02967P,20,0,
JAK.112-R02,5:31:22,5:31:32,B03901P,21,0,
JAK.112-R02,5:32:38,5:32:48,B05600P,22,0,
JAK.112-R02,5:36:00,5:36:10,B01347P,23,0,
JAK.112-R02,5:37:01,5:37:11,B00764P,24,0,
JAK.112-R02,5:39:10,5:39:20,B02377P,25,0,
JAK.112-R02,5:40:53,5:41:03,B01463P,26,0,
JAK.112-R02,5:42:17,5:42:27,B00170P,27,0,
JAK.112-R02,5:43:33,5:43:43,B00173P,28,0,
JAK.112-R02,5:45:25,5:45:35,B00707P,29,0,
JAK.112-R02,5:46:50,5:47:00,B04530P,30,0,
JAK.112-R02,5:47:45,5:47:55,B05672P,31,0,
JAK.113-R04,5:00:00,5:00:10,B06179P,0,0,
JAK.113-R04,5:17:26,5:17:36,B01768P,1,0,
JAK.113-R04,5:18:21,5:18:31,B02488P,2,0,
JAK.113-R04,5:18:55,5:19:05,B03896P,3,0,
JAK.113-R04,5:19:53,5:20:03,B05162P,4,0,
JAK.113-R04,5:21:22,5:21:32,B05046P,5,0,
JAK.113-R04,5:23:36,5:23:46,B00179P,6,0,
JAK.113-R04,5:24:49,5:24:59,B00334P,7,0,
JAK.113-R04,5:26:52,5:27:02,B03475P,8,0,
JAK.113-R04,5:28:35,5:28:45,B06256P,9,0,
JAK.113-R04,5:30:16,5:30:26,B06162P,10,0,
JAK.113-R04,5:30:58,5:31:08,B06163P,11,0,
JAK.113-R04,5:32:41,5:32:51,B06257P,12,0,
JAK.113-R04,5:33:54,5:34:04,B06164P,13,0,
JAK.113-R04,5:36:44,5:36:54,B06258P,14,0,
JAK.113-R04,5:37:34,5:37:44,B06165P,15,0,
JAK.113-R04,5:39:20,5:39:30,B02761P,16,0,
JAK.113-R04,5:41:45,5:41:55,B02253P,17,0,
JAK.113-R04,5:42:30,5:42:40,B03211P,18,0,
JAK.113-R04,5:42:55,5:43:05,B01325P,19,0,
JAK.113-R04,5:44:16,5:44:26,B01324P,20,0,
JAK.113-R04,5:45:13,5:45:23,B01327P,21,0,
JAK.113-R04,5:45:40,5:45:50,B01326P,22,0,
JAK.113-R04,5:49:33,5:49:43,B02748P,23,0,
JAK.24-R02,5:00:00,5:00:10,B05725P,0,0,
JAK.24-R02,5:00:49,5:00:59,B01945P,1,0,
JAK.24-R02,5:02:36,5:02:46,B00109P,2,0,
JAK.24-R02,5:04:28,5:04:38,B03369P,3,0,
JAK.24-R02,5:07:16,5:07:26,B03230P,4,0,
JAK.24-R02,5:08:21,5:08:31,B00774P,5,0,
JAK.24-R02,5:16:47,5:16:57,B06066P,6,0,
JAK.24-R02,5:28:52,5:29:02,B02687P,7,0,
JAK.24-R02,5:29:24,5:29:34,B05338P,8,0,
JAK.24-R02,5:31:08,5:31:18,B05371P,9,0,
JAK.24-R02,5:31:58,5:32:08,B05269P,10,0,
JAK.24-R02,5:32:45,5:32:55,B03432P,11,0,
JAK.24-R02,5:34:28,5:34:38,B01611P,12,0,
JAK.24-R02,5:36:10,5:36:20,B01612P,13,0,
JAK.24-R02,5:37:33,5:37:43,B04306P,14,0,
JAK.24-R02,5:46:00,5:46:10,B01146P,15,0,
JAK.24-R02,5:48:13,5:48:23,B02795P,16,0,
JAK.24-R02,5:50:10,5:50:20,B04785P,17,0,
JAK.24-R02,5:51:12,5:51:22,B00046P,18,0,
JAK.24-R02,5:52:13,5:52:23,B04787P,19,0,
JAK.24-R02,5:53:16,5:53:26,B03684P,20,0,
JAK.24-R02,5:55:18,5:55:28,B05557P,21,0,
JAK.24-R02,5:56:09,5:56:19,B05558P,22,0,
JAK.24-R02,5:56:59,5:57:09,B05897P,23,0,
JAK.24-R02,5:57:54,5:58:04,B05549P,24,0,
JAK.24-R02,6:00:06,6:00:16,B05419P,25,0,
JAK.24-R02,6:01:52,6:02:02,B05554P,26,0,
JAK.24-R02,6:03:29,6:03:39,B05555P,27,0,
JAK.24-R02,6:04:14,6:04:24,B00068P,28,0,
JAK.24-R02,6:08:12,6:08:22,B02474P,29,0,
JAK.24-R02,6:11:30,6:11:40,B02156P,30,0,
JAK.24-R02,6:14:35,6:14:45,B05858P,31,0,
JAK.24-R02,6:18:25,6:18:35,B05470P,32,0,
JAK.24-R02,6:19:50,6:20:00,B03050P,33,0,
JAK.24-R02,6:20:55,6:21:05,B01166P,34,0,
JAK.24-R02,6:27:06,6:27:16,B02906P,35,0,
JAK.24-R02,6:27:55,6:28:05,B02224P,36,0,
JAK.24-R02,6:28:41,6:28:51,B01070P,37,0,
JAK.24-R02,6:29:27,6:29:37,B01693P,38,0,
JAK.24-R02,6:30:23,6:30:33,B04918P,39,0,
JAK.24-R02,6:31:28,6:31:38,B01251P,40,0,
JAK.24-R02,6:32:58,6:33:08,B01602P,41,0,
JAK.24-R02,6:33:52,6:34:02,B01605P,42,0,
JAK.24-R02,6:35:40,6:35:50,B01068P,43,0,
JAK.24-R02,6:36:51,6:37:01,B01254P,44,0,
JAK.24-R02,6:42:08,6:42:18,B03000P,45,0,
JAK.26-R02,5:00:00,5:00:10,B05723P,0,0,
JAK.26-R02,5:00:30,5:00:40,B05724P,1,0,
JAK.26-R02,5:03:22,5:03:32,B00065P,2,0,
JAK.26-R02,5:04:31,5:04:41,B05850P,3,0,
JAK.26-R02,5:06:06,5:06:16,B05310P,4,0,
JAK.26-R02,5:07:25,5:07:35,B03130P,5,0,
JAK.26-R02,5:08:46,5:08:56,B03223P,6,0,
JAK.26-R02,5:10:18,5:10:28,B05742P,7,0,
JAK.26-R02,5:11:06,5:11:16,B02275P,8,0,
JAK.26-R02,5:12:11,5:12:21,B04302P,9,0,
JAK.26-R02,5:13:56,5:14:06,B05639P,10,0,
JAK.26-R02,5:15:01,5:15:11,B05070P,11,0,
JAK.26-R02,5:15:34,5:15:44,B00267P,12,0,
JAK.26-R02,5:16:41,5:16:51,B00261P,13,0,
JAK.26-R02,5:17:26,5:17:36,B04777P,14,0,
JAK.26-R02,5:18:04,5:18:14,B03541P,15,0,
JAK.26-R02,5:18:53,5:19:03,B04620P,16,0,
JAK.26-R02,5:20:12,5:20:22,B02257P,17,0,
JAK.26-R02,5:21:17,5:21:27,B02596P,18,0,
JAK.26-R02,5:21:50,5:22:00,B00527P,19,0,
JAK.26-R02,5:23:00,5:23:10,B02061P,20,0,
JAK.26-R02,5:23:22,5:23:32,B02150P,21,0,
JAK.26-R02,5:25:53,5:26:03,B05297P,22,0,
JAK.26-R02,5:26:55,5:27:05,B03477P,23,0,
JAK.26-R02,5:28:26,5:28:36,B01691P,24,0,
JAK.26-R02,5:29:32,5:29:42,B03276P,25,0,
JAK.26-R02,5:30:32,5:30:42,B02319P,26,0,
JAK.26-R02,5:31:11,5:31:21,B00364P,27,0,
JAK.26-R02,5:32:26,5:32:36,B05671P,28,0,
JAK.26-R02,5:33:18,5:33:28,B00866P,29,0,
JAK.26-R02,5:34:31,5:34:41,B02942P,30,0,
JAK.26-R02,5:35:10,5:35:20,B05798P,31,0,
JAK.26-R02,5:37:13,5:37:23,B02941P,32,0,
JAK.26-R02,5:39:08,5:39:18,B01620P,33,0,
JAK.26-R02,5:40:53,5:41:03,B02633P,34,0,
JAK.26-R02,5:42:54,5:43:04,B01201P,35,0,
JAK.26-R02,5:43:58,5:44:08,B01202P,36,0,
JAK.26-R02,5:44:46,5:44:56,B01040P,37,0,
JAK.26-R02,5:46:25,5:46:35,B02077P,38,0,
JAK.26-R02,5:48:36,5:48:46,B00453P,39,0,
JAK.26-R02,5:49:58,5:50:08,B04470P,40,0,
JAK.26-R02,5:50:38,5:50:48,B03600P,41,0,
JAK.26-R02,5:51:33,5:51:43,B05422P,42,0,
JAK.26-R02,5:53:01,5:53:11,B01849P,43,0,
JAK.26-R02,5:53:37,5:53:47,B00403P,44,0,
JAK.26-R02,5:57:05,5:57:15,B02073P,45,0,
JAK.26-R02,5:57:43,5:57:53,B02070P,46,0,
JAK.26-R02,5:59:13,5:59:23,B02015P,47,0,
JAK.26-R02,6:01:17,6:01:27,B04476P,48,0,
JAK.26-R02,6:02:12,6:02:22,B03135P,49,0,
JAK.26-R02,6:02:55,6:03:05,B00328P,50,0,
JAK.30-R02,5:00:00,5:00:10,B02817P,0,0,
JAK.30-R02,5:00:40,5:00:50,B04199P,1,0,
JAK.30-R02,5:01:27,5:01:37,B04197P,2,0,
JAK.30-R02,5:02:36,5:02:46,B02069P,3,0,
JAK.30-R02,5:03:56,5:04:06,B00237P,4,0,
JAK.30-R02,5:05:18,5:05:28,B01848P,5,0,
JAK.30-R02,5:05:58,5:06:08,B02035P,6,0,
JAK.30-R02,5:06:49,5:06:59,B04096P,7,0,
JAK.30-R02,5:08:08,5:08:18,B01931P,8,0,
JAK.30-R02,5:08:57,5:09:07,B05015P,9,0,
JAK.30-R02,5:10:13,5:10:23,B02451P,10,0,
JAK.30-R02,5:11:30,5:11:40,B04576P,11,0,
JAK.30-R02,5:12:39,5:12:49,B01113P,12,0,
JAK.30-R02,5:14:04,5:14:14,B00621P,13,0,
JAK.30-R02,5:16:02,5:16:12,B01209P,14,0,
JAK.30-R02,5:17:50,5:18:00,B03782P,15,0,
JAK.30-R02,5:18:54,5:19:04,B04198P,16,0,
JAK.30-R02,5:20:24,5:20:34,B03059P,17,0,
JAK.30-R02,5:20:48,5:20:58,B03398P,18,0,
JAK.30-R02,5:21:20,5:21:30,B05013P,19,0,
JAK.30-R02,5:22:50,5:23:00,B02930P,20,0,
JAK.30-R02,5:23:30,5:23:40,B01875P,21,0,
JAK.30-R02,5:26:14,5:26:24,B02979P,22,0,
JAK.30-R02,5:27:37,5:27:47,B04075P,23,0,
JAK.30-R02,5:28:28,5:28:38,B00063P,24,0,
JAK.30-R02,5:29:45,5:29:55,B02536P,25,0,
JAK.30-R02,5:31:35,5:31:45,B00062P,26,0,
JAK.30-R02,5:32:51,5:33:01,B04502P,27,0,
JAK.30-R02,5:33:53,5:34:03,B05009P,28,0,
JAK.30-R02,5:34:54,5:35:04,B03735P,29,0,
JAK.30-R02,5:35:42,5:35:52,B02023P,30,0,
JAK.30-R02,5:38:56,5:39:06,B04545P,31,0,
JAK.30-R02,5:40:16,5:40:26,B03895P,32,0,
JAK.30-R02,5:41:18,5:41:28,B01789P,33,0,
JAK.30-R02,5:42:00,5:42:10,B04295P,34,0,
JAK.30-R02,5:43:20,5:43:30,B03605P,35,0,
JAK.30-R02,5:44:07,5:44:17,B04102P,36,0,
JAK.30-R02,5:44:50,5:45:00,B00619P,37,0,
JAK.30-R02,5:47:32,5:47:42,B00056P,38,0,
JAK.30-R02,5:49:08,5:49:18,B00330P,39,0,
JAK.30-R02,5:56:36,5:56:46,B05035P,40,0,
JAK.30-R02,5:57:37,5:57:47,B03692P,41,0,
JAK.30-R02,5:58:56,5:59:06,B05325P,42,0,
JAK.30-R02,6:00:13,6:00:23,B01914P,43,0,
JAK.30-R02,6:01:53,6:02:03,B04337P,44,0,
JAK.30-R02,6:03:47,6:03:57,B03723P,45,0,
JAK.30-R02,6:04:20,6:04:30,B01178P,46,0,
JAK.30-R02,6:06:06,6:06:16,B05048P,47,0,
JAK.30-R02,6:06:55,6:07:05,B02657P,48,0,
JAK.30-R02,6:09:36,6:09:46,B02221P,49,0,
JAK.30-R02,6:12:03,6:12:13,B01661P,50,0,
JAK.30-R02,6:13:43,6:13:53,B01662P,51,0,
JAK.30-R02,6:15:14,6:15:24,B03115P,52,0,
JAK.30-R02,6:16:13,6:16:23,B04071P,53,0,
JAK.30-R02,6:20:23,6:20:33,B05704P,54,0,
JAK.34-R02,5:00:00,5:00:10,B05723P,0,0,
JAK.34-R02,5:01:10,5:01:20,B00647P,1,0,
JAK.34-R02,5:01:55,5:02:05,B00923P,2,0,
JAK.34-R02,5:03:11,5:03:21,B00924P,3,0,
JAK.34-R02,5:04:47,5:04:57,B04700P,4,0,
JAK.34-R02,5:06:24,5:06:34,B03372P,5,0,
JAK.34-R02,5:08:15,5:08:25,B02172P,6,0,
JAK.34-R02,5:09:51,5:10:01,B04247P,7,0,
JAK.34-R02,5:10:40,5:10:50,B01730P,8,0,
JAK.34-R02,5:12:32,5:12:42,B02941P,9,0,
JAK.34-R02,5:14:27,5:14:37,B01620P,10,0,
JAK.34-R02,5:16:12,5:16:22,B02633P,11,0,
JAK.34-R02,5:18:41,5:18:51,B00361P,12,0,
JAK.34-R02,5:21:14,5:21:24,B05402P,13,0,
JAK.34-R02,5:22:23,5:22:33,B04134P,14,0,
JAK.34-R02,5:23:43,5:23:53,B00952P,15,0,
JAK.34-R02,5:25:43,5:25:53,B02573P,16,0,
JAK.34-R02,5:26:55,5:27:05,B02169P,17,0,
JAK.34-R02,5:28:09,5:28:19,B05422P,18,0,
JAK.34-R02,5:28:39,5:28:49,B01771P,19,0,
JAK.34-R02,5:29:23,5:29:33,B01674P,20,0,
JAK.34-R02,5:29:55,5:30:05,B01849P,21,0,
JAK.34-R02,5:31:03,5:31:13,B04397P,22,0,
JAK.34-R02,5:32:05,5:32:15,B05578P,23,0,
JAK.34-R02,5:32:58,5:33:08,B02530P,24,0,
JAK.34-R02,5:33:38,5:33:48,B04855P,25,0,
JAK.34-R02,5:34:40,5:34:50,B03362P,26,0,
JAK.34-R02,5:35:44,5:35:54,B05147P,27,0,
JAK.34-R02,5:36:37,5:36:47,B02585P,28,0,
JAK.34-R02,5:37:52,5:38:02,B01738P,29,0,
JAK.34-R02,5:39:28,5:39:38,B05915P,30,0,
JAK.34-R02,5:47:23,5:47:33,B00421P,31,0,
JAK.34-R02,5:51:02,5:51:12,B02273P,32,0,
JAK.34-R02,5:52:12,5:52:22,B05004P,33,0,
JAK.34-R02,5:53:28,5:53:38,B03623P,34,0,
JAK.34-R02,5:54:25,5:54:35,B04284P,35,0,
JAK.34-R02,5:55:52,5:56:02,B01427P,36,0,
JAK.34-R02,5:56:58,5:57:08,B01426P,37,0,
JAK.34-R02,5:57:29,5:57:39,B01425P,38,0,
JAK.34-R02,5:58:23,5:58:33,B01424P,39,0,
JAK.34-R02,6:00:05,6:00:15,B05019P,40,0,
JAK.34-R02,6:01:16,6:01:26,B01423P,41,0,
JAK.34-R02,6:02:25,6:02:35,B05711P,42,0,
JAK.35-R03,5:00:00,5:00:10,B05723P,0,0,
JAK.35-R03,5:00:41,5:00:51,B05049P,1,0,
JAK.35-R03,5:01:49,5:01:59,B02741P,2,0,
JAK.35-R03,5:03:13,5:03:23,B03223P,3,0,
JAK.35-R03,5:04:45,5:04:55,B05742P,4,0,
JAK.35-R03,5:08:05,5:08:15,B00924P,5,0,
JAK.35-R03,5:09:41,5:09:51,B04700P,6,0,
JAK.35-R03,5:11:18,5:11:28,B03372P,7,0,
JAK.35-R03,5:13:09,5:13:19,B02172P,8,0,
JAK.35-R03,5:14:45,5:14:55,B04247P,9,0,
JAK.35-R03,5:15:34,5:15:44,B01730P,10,0,
JAK.35-R03,5:17:26,5:17:36,B02941P,11,0,
JAK.35-R03,5:19:21,5:19:31,B01620P,12,0,
JAK.35-R03,5:21:06,5:21:16,B02633P,13,0,
JAK.35-R03,5:23:07,5:23:17,B01201P,14,0,
JAK.35-R03,5:24:11,5:24:21,B01202P,15,0,
JAK.35-R03,5:24:59,5:25:09,B01040P,16,0,
JAK.35-R03,5:26:06,5:26:16,B03977P,17,0,
JAK.35-R03,5:26:47,5:26:57,B02077P,18,0,
JAK.35-R03,5:33:33,5:33:43,B02966P,19,0,
JAK.35-R03,5:34:11,5:34:21,B02070P,20,0,
JAK.35-R03,5:35:41,5:35:51,B02015P,21,0,
JAK.35-R03,5:43:59,5:44:09,B04806P,22,0,
JAK.35-R03,5:47:40,5:47:50,B01372P,23,0,
JAK.35-R03,5:48:16,5:48:26,B05025P,24,0,
JAK.35-R03,5:49:55,5:50:05,B02567P,25,0,
JAK.35-R03,5:51:14,5:51:24,B02402P,26,0,
JAK.35-R03,5:52:12,5:52:22,B01843P,27,0,
JAK.35-R03,5:54:16,5:54:26,B02032P,28,0,
JAK.35-R03,5:55:13,5:55:23,B06177P,29,0,
JAK.35-R05,5:00:00,5:00:10,B06177P,0,0,
JAK.35-R05,5:04:26,5:04:36,B03141P,1,0,
JAK.35-R05,5:05:31,5:05:41,B02568P,2,0,
JAK.35-R05,5:06:09,5:06:19,B02566P,3,0,
JAK.35-R05,5:07:03,5:07:13,B01548P,4,0,
JAK.35-R05,5:09:14,5:09:24,B02814P,5,0,
JAK.35-R05,5:11:10,5:11:20,B06189P,6,0,
JAK.35-R05,5:12:38,5:12:48,B06190P,7,0,
JAK.35-R05,5:15:02,5:15:12,B01455P,8,0,
JAK.35-R05,5:16:09,5:16:19,B02815P,9,0,
JAK.35-R05,5:18:40,5:18:50,B02529P,10,0,
JAK.35-R05,5:19:47,5:19:57,B02974P,11,0,
JAK.35-R05,5:27:31,5:27:41,B05634P,12,0,
JAK.35-R05,5:31:55,5:32:05,B04662P,13,0,
JAK.35-R05,5:39:23,5:39:33,B03133P,14,0,
JAK.35-R05,5:40:20,5:40:30,B02016P,15,0,
JAK.35-R05,5:42:07,5:42:17,B02071P,16,0,
JAK.35-R05,5:44:02,5:44:12,B01380P,17,0,
JAK.35-R05,5:51:31,5:51:41,B03455P,18,0,
JAK.35-R05,5:53:00,5:53:10,B00538P,19,0,
JAK.35-R05,5:54:07,5:54:17,B01009P,20,0,
JAK.35-R05,5:56:32,5:56:42,B03745P,21,0,
JAK.35-R05,5:58:28,5:58:38,B04157P,22,0,
JAK.35-R05,6:00:11,6:00:21,B05671P,23,0,
JAK.35-R05,6:01:03,6:01:13,B00866P,24,0,
JAK.35-R05,6:02:16,6:02:26,B02942P,25,0,
JAK.35-R05,6:02:55,6:03:05,B05798P,26,0,
JAK.35-R05,6:04:32,6:04:42,B03028P,27,0,
JAK.35-R05,6:05:42,6:05:52,B04005P,28,0,
JAK.35-R05,6:08:39,6:08:49,B01593P,29,0,
JAK.35-R05,6:10:16,6:10:26,B01011P,30,0,
JAK.35-R05,6:11:49,6:11:59,B01990P,31,0,
JAK.35-R05,6:14:44,6:14:54,B03590P,32,0,
JAK.35-R05,6:15:39,6:15:49,B00060P,33,0,
JAK.35-R05,6:16:25,6:16:35,B04303P,34,0,
JAK.35-R05,6:17:46,6:17:56,B04711P,35,0,
JAK.35-R05,6:19:01,6:19:11,B05306P,36,0,
JAK.35-R05,6:19:51,6:20:01,B05776P,37,0,
JAK.35-R05,6:21:33,6:21:43,B05723P,38,0,
JAK.37-R01,5:00:00,5:00:10,B02828P,0,0,
JAK.37-R01,5:00:54,5:01:04,B04797P,1,0,
JAK.37-R01,5:01:40,5:01:50,B02239P,2,0,
JAK.37-R01,5:02:52,5:03:02,B00473P,3,0,
JAK.37-R01,5:04:42,5:04:52,B01429P,4,0,
JAK.37-R01,5:06:10,5:06:20,B01307P,5,0,
JAK.37-R01,5:07:25,5:07:35,B04115P,6,0,
JAK.37-R01,5:08:35,5:08:45,B04733P,7,0,
JAK.37-R01,5:09:31,5:09:41,B02508P,8,0,
JAK.37-R01,5:10:50,5:11:00,B05271P,9,0,
JAK.37-R01,5:11:26,5:11:36,B02955P,10,0,
JAK.37-R01,5:12:00,5:12:10,B04074P,11,0,
JAK.37-R01,5:13:13,5:13:23,B00908P,12,0,
JAK.37-R01,5:13:55,5:14:05,B03648P,13,0,
JAK.37-R01,5:14:44,5:14:54,B04716P,14,0,
JAK.37-R01,5:15:32,5:15:42,B04273P,15,0,
JAK.37-R01,5:16:08,5:16:18,B03611P,16,0,
JAK.37-R01,5:16:56,5:17:06,B04324P,17,0,
JAK.37-R01,5:17:42,5:17:52,B04325P,18,0,
JAK.37-R01,5:19:05,5:19:15,B00471P,19,0,
JAK.37-R01,5:19:49,5:19:59,B00398P,20,0,
JAK.37-R01,5:20:33,5:20:43,B04480P,21,0,
JAK.37-R01,5:21:25,5:21:35,B03941P,22,0,
JAK.37-R01,5:23:00,5:23:10,B04953P,23,0,
JAK.37-R01,5:23:53,5:24:03,B00513P,24,0,
JAK.37-R01,5:24:49,5:24:59,B00520P,25,0,
JAK.37-R01,5:25:46,5:25:56,B03435P,26,0,
JAK.37-R01,5:27:06,5:27:16,B04825P,27,0,
JAK.37-R01,5:27:35,5:27:45,B00670P,28,0,
JAK.37-R01,5:27:51,5:28:01,B05123P,29,0,
JAK.37-R01,5:29:00,5:29:10,B05216P,30,0,
JAK.37-R01,5:30:41,5:30:51,B04590P,31,0,
JAK.37-R01,5:31:51,5:32:01,B05309P,32,0,
JAK.37-R01,5:32:32,5:32:42,B00412P,33,0,
JAK.37-R01,5:34:57,5:35:07,B00401P,34,0,
JAK.37-R01,5:36:09,5:36:19,B00843P,35,0,
JAK.37-R01,5:37:18,5:37:28,B03538P,36,0,
JAK.37-R01,5:38:09,5:38:19,B01175P,37,0,
JAK.37-R01,5:39:49,5:39:59,B00022P,38,0,
JAK.37-R01,5:40:28,5:40:38,B02002P,39,0,
JAK.39-R01,5:00:00,5:00:10,B02289P,0,0,
JAK.39-R01,5:00:53,5:01:03,B04492P,1,0,
JAK.39-R01,5:02:35,5:02:45,B03586P,2,0,
JAK.39-R01,5:03:46,5:03:56,B03189P,3,0,
JAK.39-R01,5:04:31,5:04:41,B04975P,4,0,
JAK.39-R01,5:06:04,5:06:14,B02534P,5,0,
JAK.39-R01,5:06:52,5:07:02,B03660P,6,0,
JAK.39-R01,5:08:19,5:08:29,B00196P,7,0,
JAK.39-R01,5:09:33,5:09:43,B00306P,8,0,
JAK.39-R01,5:10:39,5:10:49,B00195P,9,0,
JAK.39-R01,5:11:19,5:11:29,B05581P,10,0,
JAK.39-R01,5:12:12,5:12:22,B00369P,11,0,
JAK.39-R01,5:14:56,5:15:06,B01803P,12,0,
JAK.39-R01,5:15:58,5:16:08,B02818P,13,0,
JAK.39-R01,5:17:39,5:17:49,B04648P,14,0,
JAK.39-R01,5:20:48,5:20:58,B05459P,15,0,
JAK.39-R01,5:24:29,5:24:39,B02372P,16,0,
JAK.39-R01,5:28:39,5:28:49,B03146P,17,0,
JAK.39-R01,5:29:35,5:29:45,B05913P,18,0,
JAK.39-R01,5:30:58,5:31:08,B04010P,19,0,
JAK.39-R01,5:32:42,5:32:52,B03595P,20,0,
JAK.39-R01,5:33:22,5:33:32,B04383P,21,0,
JAK.39-R01,5:34:40,5:34:50,B01936P,22,0,
JAK.39-R01,5:35:37,5:35:47,B05363P,23,0,
JAK.39-R01,5:36:36,5:36:46,B02202P,24,0,
JAK.39-R01,5:39:17,5:39:27,B04568P,25,0,
JAK.39-R01,5:40:26,5:40:36,B03945P,26,0,
JAK.39-R01,5:41:15,5:41:25,B04489P,27,0,
JAK.39-R01,5:42:14,5:42:24,B03415P,28,0,
JAK.39-R01,5:43:18,5:43:28,B02026P,29,0,
JAK.39-R01,5:44:43,5:44:53,B03860P,30,0,
JAK.39-R01,5:45:13,5:45:23,B03203P,31,0,
JAK.39-R01,5:48:43,5:48:53,B02984P,32,0,
JAK.39-R01,5:54:02,5:54:12,B00728P,33,0,
JAK.39-R01,5:54:54,5:55:04,B04239P,34,0,
JAK.39-R01,5:56:32,5:56:42,B01624P,35,0,
JAK.39-R01,5:57:27,5:57:37,B01625P,36,0,
JAK.39-R01,5:58:06,5:58:16,B03963P,37,0,
JAK.39-R01,5:59:16,5:59:26,B04363P,38,0,
JAK.39-R01,6:00:09,6:00:19,B05378P,39,0,
JAK.39-R01,6:00:58,6:01:08,B01983P,40,0,
JAK.39-R01,6:01:25,6:01:35,B01984P,41,0,
JAK.39-R02,5:00:00,5:00:10,B01984P,0,0,
JAK.39-R02,5:01:02,5:01:12,B05790P,1,0,
JAK.39-R02,5:03:42,5:03:52,B04014P,2,0,
JAK.39-R02,5:04:19,5:04:29,B03755P,3,0,
JAK.39-R02,5:05:48,5:05:58,B03927P,4,0,
JAK.39-R02,5:07:35,5:07:45,B00643P,5,0,
JAK.39-R02,5:09:16,5:09:26,B02181P,6,0,
JAK.39-R02,5:10:38,5:10:48,B02790P,7,0,
JAK.39-R02,5:11:28,5:11:38,B03145P,8,0,
JAK.39-R02,5:12:56,5:13:06,B02463P,9,0,
JAK.39-R02,5:13:52,5:14:02,B00365P,10,0,
JAK.39-R02,5:14:31,5:14:41,B01427P,11,0,
JAK.39-R02,5:15:37,5:15:47,B01426P,12,0,
JAK.39-R02,5:16:08,5:16:18,B01425P,13,0,
JAK.39-R02,5:17:02,5:17:12,B01424P,14,0,
JAK.39-R02,5:19:31,5:19:41,B03393P,15,0,
JAK.39-R02,5:22:50,5:23:00,B00368P,16,0,
JAK.39-R02,5:24:29,5:24:39,B00227P,17,0,
JAK.39-R02,5:25:02,5:25:12,B05318P,18,0,
JAK.39-R02,5:27:06,5:27:16,B05290P,19,0,
JAK.39-R02,5:28:04,5:28:14,B00947P,20,0,
JAK.39-R02,5:29:33,5:29:43,B03659P,21,0,
JAK.39-R02,5:30:57,5:31:07,B04299P,22,0,
JAK.39-R02,5:32:05,5:32:15,B00628P,23,0,
JAK.39-R02,5:33:41,5:33:51,B03363P,24,0,
JAK.39-R02,5:35:14,5:35:24,B05147P,25,0,
JAK.39-R02,5:36:20,5:36:30,B01578P,26,0,
JAK.39-R02,5:37:38,5:37:48,B01622P,27,0,
JAK.39-R02,5:40:47,5:40:57,B05148P,28,0,
JAK.39-R02,5:41:15,5:41:25,B05146P,29,0,
JAK.39-R02,5:42:05,5:42:15,B02289P,30,0,
JAK.42-R01,5:00:00,5:00:10,B05707P,0,0,
JAK.42-R01,5:02:18,5:02:28,B01732P,1,0,
JAK.42-R01,5:03:14,5:03:24,B01731P,2,0,
JAK.42-R01,5:04:21,5:04:31,B03929P,3,0,
JAK.42-R01,5:07:35,5:07:45,B04719P,4,0,
JAK.42-R01,5:09:15,5:09:25,B05653P,5,0,
JAK.42-R01,5:10:53,5:11:03,B00355P,6,0,
JAK.42-R01,5:13:21,5:13:31,B02604P,7,0,
JAK.42-R01,5:15:31,5:15:41,B00792P,8,0,
JAK.42-R01,5:17:04,5:17:14,B04000P,9,0,
JAK.42-R01,5:18:30,5:18:40,B03678P,10,0,
JAK.42-R01,5:19:22,5:19:32,B00266P,11,0,
JAK.42-R01,5:25:37,5:25:47,B03478P,12,0,
JAK.42-R01,5:26:58,5:27:08,B02796P,13,0,
JAK.42-R01,5:27:43,5:27:53,B03679P,14,0,
JAK.42-R01,5:29:02,5:29:12,B04867P,15,0,
JAK.42-R01,5:30:32,5:30:42,B05016P,16,0,
JAK.42-R01,5:32:09,5:32:19,B02491P,17,0,
JAK.42-R01,5:33:31,5:33:41,B02601P,18,0,
JAK.42-R01,5:33:58,5:34:08,B04469P,19,0,
JAK.42-R01,5:35:01,5:35:11,B04427P,20,0,
JAK.42-R01,5:36:39,5:36:49,B01999P,21,0,
JAK.42-R01,5:37:50,5:38:00,B03977P,22,0,
JAK.42-R01,5:38:31,5:38:41,B02077P,23,0,
JAK.42-R01,5:40:02,5:40:12,B00886P,24,0,
JAK.42-R01,5:41:33,5:41:43,B00314P,25,0,
JAK.42-R01,5:42:24,5:42:34,B05928P,26,0,
JAK.42-R01,5:42:46,5:42:56,B04602P,27,0,
JAK.42-R01,5:45:47,5:45:57,B02966P,28,0,
JAK.42-R01,5:46:25,5:46:35,B02070P,29,0,
JAK.42-R01,5:47:55,5:48:05,B02015P,30,0,
JAK.42-R01,5:49:20,5:49:30,B00100P,31,0,
JAK.42-R01,5:50:23,5:50:33,B02307P,32,0,
JAK.42-R01,5:51:50,5:52:00,B01578P,33,0,
JAK.42-R01,5:53:40,5:53:50,B01738P,34,0,
JAK.42-R01,5:55:54,5:56:04,B04594P,35,0,
JAK.42-R01,5:58:28,5:58:38,B05828P,36,0,
